id,annotator,text,L1_label,L2_label,full_label
1568,A_5,"I cannot log in. I tried to reset my password multiple times, and the new password it lets me set just doesn't work. It's an endless loop. This bug is preventing me from accessing my account. I have an urgent project to finish. I am also noticing the whole site feels incredibly sluggish today. This is a critical failure.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
1568,A_6,"I cannot log in. I tried to reset my password multiple times, and the new password it lets me set just doesn't work. It's an endless loop. This bug is preventing me from accessing my account. I have an urgent project to finish. I am also noticing the whole site feels incredibly sluggish today. This is a critical failure.",Account Management,Password Reset,Account Management_Password Reset
1568,A_7,"I cannot log in. I tried to reset my password multiple times, and the new password it lets me set just doesn't work. It's an endless loop. This bug is preventing me from accessing my account. I have an urgent project to finish. I am also noticing the whole site feels incredibly sluggish today. This is a critical failure.",Technical Issue,Login Issue,Technical Issue_Login Issue
1569,A_1,"I got an invoice with a 'data processing fee' of $99 that has never been there before. What is this? I tried to find an explanation in my account settings, but the entire settings page is just a blank white screen. It's been like that for days. I'm not paying a charge I don't understand, and your site is too broken for me to investigate.",Billing,Invoice Inquiry,Billing_Invoice Inquiry
1569,A_2,"I got an invoice with a 'data processing fee' of $99 that has never been there before. What is this? I tried to find an explanation in my account settings, but the entire settings page is just a blank white screen. It's been like that for days. I'm not paying a charge I don't understand, and your site is too broken for me to investigate.",Billing,Invoice Inquiry,Billing_Invoice Inquiry
1569,A_3,"I got an invoice with a 'data processing fee' of $99 that has never been there before. What is this? I tried to find an explanation in my account settings, but the entire settings page is just a blank white screen. It's been like that for days. I'm not paying a charge I don't understand, and your site is too broken for me to investigate.",Billing,Invoice Inquiry,Billing_Invoice Inquiry
1569,A_4,"I got an invoice with a 'data processing fee' of $99 that has never been there before. What is this? I tried to find an explanation in my account settings, but the entire settings page is just a blank white screen. It's been like that for days. I'm not paying a charge I don't understand, and your site is too broken for me to investigate.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
1569,A_5,"I got an invoice with a 'data processing fee' of $99 that has never been there before. What is this? I tried to find an explanation in my account settings, but the entire settings page is just a blank white screen. It's been like that for days. I'm not paying a charge I don't understand, and your site is too broken for me to investigate.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
1569,A_6,"I got an invoice with a 'data processing fee' of $99 that has never been there before. What is this? I tried to find an explanation in my account settings, but the entire settings page is just a blank white screen. It's been like that for days. I'm not paying a charge I don't understand, and your site is too broken for me to investigate.",Billing,Unrecognized Charge,Billing_Unrecognized Charge
1569,A_7,"I got an invoice with a 'data processing fee' of $99 that has never been there before. What is this? I tried to find an explanation in my account settings, but the entire settings page is just a blank white screen. It's been like that for days. I'm not paying a charge I don't understand, and your site is too broken for me to investigate.",Billing,Invoice Inquiry,Billing_Invoice Inquiry
1570,A_1,"I'm trying to update my address because we moved. Your form has a bug where it won't let me save the changes. This is a problem because I just got a notification that my payment failed, probably because the billing address is wrong. Now I'm worried my account will be suspended. Please fix the bug so I can update my information and pay.",Account Management,Update Personal Info,Account Management_Update Personal Info
1570,A_2,"I'm trying to update my address because we moved. Your form has a bug where it won't let me save the changes. This is a problem because I just got a notification that my payment failed, probably because the billing address is wrong. Now I'm worried my account will be suspended. Please fix the bug so I can update my information and pay.",Account Management,Update Personal Info,Account Management_Update Personal Info
1570,A_3,"I'm trying to update my address because we moved. Your form has a bug where it won't let me save the changes. This is a problem because I just got a notification that my payment failed, probably because the billing address is wrong. Now I'm worried my account will be suspended. Please fix the bug so I can update my information and pay.",Account Management,Update Personal Info,Account Management_Update Personal Info
1570,A_4,"I'm trying to update my address because we moved. Your form has a bug where it won't let me save the changes. This is a problem because I just got a notification that my payment failed, probably because the billing address is wrong. Now I'm worried my account will be suspended. Please fix the bug so I can update my information and pay.",Billing,Invoice Inquiry,Billing_Invoice Inquiry
1570,A_5,"I'm trying to update my address because we moved. Your form has a bug where it won't let me save the changes. This is a problem because I just got a notification that my payment failed, probably because the billing address is wrong. Now I'm worried my account will be suspended. Please fix the bug so I can update my information and pay.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
1570,A_6,"I'm trying to update my address because we moved. Your form has a bug where it won't let me save the changes. This is a problem because I just got a notification that my payment failed, probably because the billing address is wrong. Now I'm worried my account will be suspended. Please fix the bug so I can update my information and pay.",Account Management,Update Personal Info,Account Management_Update Personal Info
1570,A_7,"I'm trying to update my address because we moved. Your form has a bug where it won't let me save the changes. This is a problem because I just got a notification that my payment failed, probably because the billing address is wrong. Now I'm worried my account will be suspended. Please fix the bug so I can update my information and pay.",Account Management,Update Personal Info,Account Management_Update Personal Info
